Time(s),phi,phi_dot
83.1,-0.117012845,0.040177683
83.2,-0.112829944,0.043313995
83.3,-0.108352239,0.046076362
83.4,-0.103620912,0.048448171
83.5,-0.098672412,0.050414886
83.6,-0.093547671,0.051962115
83.7,-0.088290773,0.053078239
83.8,-0.082945685,0.053755112
83.9,-0.077556261,0.053988068
84,-0.072166241,0.053775913
84.1,-0.066819248,0.053120931
84.2,-0.061558793,0.052028881
84.3,-0.05642827,0.050508997
84.4,-0.051469252,0.048573295
84.5,-0.046719566,0.046234024
84.6,-0.042222324,0.043507063
84.7,-0.038018079,0.040410879
84.8,-0.034144104,0.036966335
84.9,-0.030634395,0.033196685
85,-0.027519667,0.029127578
85.1,-0.024827356,0.024787056
85.2,-0.022581617,0.020205555
85.3,-0.02080333,0.015415904
85.4,-0.01951009,0.010453294
85.5,-0.018716883,0.005349892
85.6,-0.018437849,0.000139544
85.7,-0.018683657,-0.005140639
85.8,-0.019460771,-0.010453972
85.9,-0.020771449,-0.015764198
86,-0.022613739,-0.021035486
86.1,-0.024981481,-0.026232436
86.2,-0.027864308,-0.031320071
86.3,-0.031247647,-0.036263846
86.4,-0.035114105,-0.041030869
86.5,-0.039446383,-0.045590272
86.6,-0.04422206,-0.04990911
86.7,-0.049415916,-0.053957003
86.8,-0.055000129,-0.05770638
86.9,-0.060944277,-0.061132483
87,-0.067215339,-0.064213369
87.1,-0.073777689,-0.066929903
87.2,-0.080593105,-0.069265767
87.3,-0.08762109,-0.071207517
87.4,-0.094824525,-0.07274478
87.5,-0.102161589,-0.073867323
87.6,-0.109588629,-0.074567517
87.7,-0.117062585,-0.074841131
87.8,-0.124540985,-0.074687328
87.9,-0.131981949,-0.074108668
88,-0.139344187,-0.073111103
88.1,-0.146587001,-0.071703982
88.2,-0.15367028,-0.06990005
88.3,-0.160554506,-0.067715444
88.4,-0.167204471,-0.06516684
88.5,-0.173586318,-0.062269752
88.6,-0.179662598,-0.059043754
88.7,-0.185399034,-0.055509915
88.8,-0.190764577,-0.051690774
88.9,-0.195731406,-0.047610337
89,-0.200274926,-0.043294079
89.1,-0.20437377,-0.038768942
89.2,-0.208009797,-0.034063338
89.3,-0.211168093,-0.029207147
89.4,-0.213836973,-0.024231714
89.5,-0.216007627,-0.019168234
89.6,-0.217671286,-0.01404178
89.7,-0.218821411,-0.008882793
89.8,-0.21945494,-0.003722057
89.9,-0.21957221,0.001410287
90,-0.21917696,0.006484736
90.1,-0.218276331,0.011472432
90.2,-0.216880865,0.016345155
90.3,-0.215004505,0.021075328
90.4,-0.212664595,0.025636014
90.5,-0.209880709,0.030001667
90.6,-0.20667155,0.034148006
90.7,-0.203060486,0.03804851
90.8,-0.199073204,0.041678547
90.9,-0.194737424,0.04501566
91,-0.190082891,0.048039569
91.1,-0.185141383,0.050732169
91.2,-0.179946705,0.05307753
91.3,-0.174534693,0.055061898
91.4,-0.16894321,0.056673696
91.5,-0.163209805,0.057903808
91.6,-0.157370547,0.058744172
91.7,-0.15146729,0.059187338
91.8,-0.145541413,0.059228882
91.9,-0.139633532,0.058867471
92,-0.133783501,0.058104868
92.1,-0.128030409,0.056945927
92.2,-0.122412584,0.055398601
92.3,-0.116967592,0.053473934
92.4,-0.111732232,0.051186063
92.5,-0.106742098,0.048552005
92.6,-0.102026126,0.045587898
92.7,-0.097618602,0.042313392
92.8,-0.093553287,0.038750885
92.9,-0.089860309,0.03492433
93,-0.086566173,0.030859241
93.1,-0.083693753,0.026582686
93.2,-0.081262295,0.022123294
93.3,-0.079287417,0.017511247
93.4,-0.077781107,0.012778287
93.5,-0.076751727,0.007957714
93.6,-0.07620401,0.003084383
93.7,-0.076139669,-0.00180772
93.8,-0.076560659,-0.006690047
93.9,-0.077466052,-0.011527154
94,-0.078851264,-0.016284367
94.1,-0.080708146,-0.020928575
94.2,-0.083024979,-0.025428227
94.3,-0.085786477,-0.029753331
94.4,-0.088973784,-0.033875458
94.5,-0.092564478,-0.037767739
94.6,-0.096532569,-0.041404863
94.7,-0.100848496,-0.044763084
94.8,-0.105481197,-0.047820828
94.9,-0.110404102,-0.050559293
95,-0.115583552,-0.052959081
95.1,-0.120984307,-0.055003572
95.2,-0.126570334,-0.056679243
95.3,-0.132304811,-0.057975669
95.4,-0.138150127,-0.058885522
95.5,-0.144067877,-0.059404571
95.6,-0.15001887,-0.059531682
95.7,-0.155963123,-0.059268819
95.8,-0.161862355,-0.058620199
95.9,-0.167680486,-0.057590057
96,-0.173376967,-0.056185215
96.1,-0.178913049,-0.054414798
96.2,-0.184252005,-0.052290191
96.3,-0.189359131,-0.049825043
96.4,-0.194201746,-0.047035264
96.5,-0.198749192,-0.043939025
96.6,-0.202972832,-0.040556761
96.7,-0.206846053,-0.036911167
96.8,-0.210344412,-0.033027085
96.9,-0.21345039,-0.028925981
97,-0.216142261,-0.024630851
97.1,-0.218397719,-0.020167426
97.2,-0.220198027,-0.015561824
97.3,-0.221528022,-0.010840555
97.4,-0.222376114,-0.006030519
97.5,-0.222734285,-0.001159006
97.6,-0.222598091,0.003746304
97.7,-0.221966661,0.008657342
97.8,-0.220842697,0.013545647
97.9,-0.219232472,0.01838237
98,-0.217145834,0.02313827
98.1,-0.214595938,0.027784028
98.2,-0.211591699,0.032297338
98.3,-0.208145033,0.03665197
98.4,-0.204272673,0.040819986
98.5,-0.199993853,0.0447752
98.6,-0.195330309,0.048493176
98.7,-0.190306277,0.05195123
98.8,-0.184948495,0.055128429
98.9,-0.179286203,0.058005591
99,-0.173351142,0.060565284
99.1,-0.167177554,0.062791827
99.2,-0.160800824,0.064671102
99.3,-0.154253735,0.066189488
99.4,-0.147573672,0.067335533
99.5,-0.140798711,0.068100624
99.6,-0.1339671,0.068478965
99.7,-0.127117263,0.068467582
99.8,-0.120287798,0.068066315
99.9,-0.113517476,0.067277825
